gid,자치구명,법정동명,등록동물수,교통량,공시지가음수,반려동물_관련시설,sum,순위
11560114,영등포구,당산동4가,0.006238680865681896,0.40628040194040194,0.10724312208087605,0.0,0.5197622048869599,164
11170103,용산구,용산동4가,2.2122981793198213e-05,0.3677842457842458,0.13093582185546845,0.020702439024390243,0.5194446296458978,165
11170112,용산구,원효로1가,0.004302919958777053,0.43659889119889117,0.0783220210865974,0.0,0.5192238322442656,166
11170101,용산구,후암동,0.013528203366540708,0.3647913883113883,0.12495172684952724,0.015526829268292686,0.5187981477957488,167
11440110,마포구,노고산동,0.00334057025077293,0.4249541464541464,0.08461808145007352,0.005175609756097561,0.5180884079110905,168
11560125,영등포구,양평동1가,0.002732188251459979,0.40376176484176485,0.11137930305797701,0.0,0.5178732561512018,169
11170117,용산구,원효로3가,0.001537547234627276,0.4281156156156156,0.08242392159960411,0.005175609756097561,0.5172526942059446,170
11560118,영등포구,도림동,0.010851322569563723,0.36355841533841526,0.1354306211435383,0.005175609756097561,0.5150159688076148,171
11170120,용산구,도원동,0.0035839230504981106,0.43734710556710554,0.07243261108665437,0.0,0.513363639704258,172
11170124,용산구,한강로1가,0.002643696324287186,0.43752625548625546,0.06646318706860328,0.0,0.506633138879146,173
11740105,강동구,길동,0.022333150120233597,0.3325127881727882,0.1206157866469822,0.03105365853658537,0.5065153834765894,174
11440126,마포구,중동,0.005641360357265544,0.3700394271194271,0.12444981357178901,0.005175609756097561,0.5053062108045792,175
11170122,용산구,문배동,0.0039047062864994847,0.43659889119889117,0.05962118732944111,0.005175609756097561,0.5053003945709293,176
11440124,마포구,연남동,0.01129378220542769,0.3892716978516978,0.09955266115396563,0.005175609756097561,0.5052937509671886,177
11290139,성북구,석관동,0.017399725180350396,0.3164525248325248,0.14530297450579782,0.025878048780487804,0.5050332732991608,178
11170119,용산구,효창동,0.006526279628993473,0.3800191314391314,0.11486344596630636,0.0,0.5014088570344313,179
11740110,강동구,강일동,0.009004053589831673,0.33449397551397547,0.14273109910497522,0.010351219512195121,0.49658034772097753,180
11170132,용산구,동빙고동,0.004977670903469598,0.39912494340494337,0.08667355646515178,0.005175609756097561,0.4959517805296623,181
11380110,은평구,증산동,0.009767296461697012,0.3257999353199353,0.1386679447103892,0.020702439024390243,0.49493761551641174,182
11650102,서초구,양재동,0.019280178632772243,0.2932894941094941,0.10946268362389651,0.0672829268292683,0.48931528319543116,183
11350102,노원구,월계동,0.04655781518378564,0.25843956571956567,0.15067905754091532,0.03105365853658537,0.486730096980852,184
11170128,용산구,한강로3가,0.006216557883888698,0.43752625548625546,0.024950096690146698,0.015526829268292686,0.48421973932858353,185
11380101,은평구,수색동,0.007720920645826177,0.3272120582120582,0.14598310679399373,0.0,0.4809160856518781,186
11440121,마포구,동교동,0.002997664032978358,0.4249541464541464,0.052235888204356436,0.0,0.4801876986914812,187
11170104,용산구,갈월동,0.002068498797664033,0.4225830445830446,0.055134846516036694,0.0,0.47978638989674527,188
11440127,마포구,상암동,0.01510999656475438,0.28756723492723496,0.15096584448861547,0.025878048780487804,0.47952112476109265,189
11560105,영등포구,영등포동4가,0.0012388869804190999,0.4385906167706167,0.03241984921911102,0.0,0.4722493529701468,190
11350104,노원구,하계동,0.02935719683957403,0.2775559159159159,0.14287833435497382,0.020702439024390243,0.470493886134854,191
11560104,영등포구,영등포동3가,0.0008074888354517348,0.4385906167706167,0.025861943900775702,0.005175609756097561,0.47043565926294173,192
11170130,용산구,이태원동,0.025021092408107178,0.332597094017094,0.08014168328468417,0.03105365853658537,0.4688135282464707,193
11200113,성동구,옥수동,0.016326760563380283,0.27018969276969274,0.1433874583510215,0.03622926829268293,0.46613317997677745,194
11650104,서초구,원지동,0.00011061490896599108,0.2932894941094941,0.17037084626166593,0.0,0.463770955280126,195
11260103,중랑구,중화동,0.026801992442459635,0.2732879325479325,0.14271602095448474,0.020702439024390243,0.4635083849692671,196
11170107,용산구,동자동,0.0024114050154586055,0.4225830445830446,0.03343747990016718,0.0,0.4584319294986704,197
11650107,서초구,반포동,0.04618172449330127,0.26947309309309303,0.03797731662554701,0.10351219512195121,0.4571443293338925,198
11170105,용산구,남영동,0.00038715218138096877,0.4225830445830446,0.02670307616171761,0.0,0.4496732729261432,199
11170125,용산구,한강로2가,0.005597114393679148,0.43752625548625546,0.0,0.0,0.4431233698799346,200
11200105,성동구,마장동,0.010696461697011337,0.28247726957726954,0.12775938879878643,0.020702439024390243,0.4416355590974575,201
11440123,마포구,망원동,0.027642665750601165,0.24130440286440288,0.12996958560199878,0.025878048780487804,0.42479470299749067,202
11620103,관악구,남현동,0.009634558570937823,0.2237266343266343,0.16299690828655886,0.015526829268292686,0.41188493045242364,203
11440122,마포구,합정동,0.013152112676056338,0.20840404712404711,0.13212109845365058,0.05693170731707317,0.41060896557082727,204
11560110,영등포구,여의도동,0.021669460666437653,0.2542769646569646,0.11293031674549545,0.020702439024390243,0.4095791810932879,205
11170136,용산구,보광동,0.015021504637581586,0.26235978747978744,0.10070141132661287,0.025878048780487804,0.4039607522244697,206
11200114,성동구,성수동1가,0.021426107866712472,0.20417821667821667,0.12249263548900242,0.041404878048780486,0.3895018380827121,207
11740102,강동구,고덕동,0.01436887667468224,0.19322899514899514,0.1335412290665717,0.020702439024390243,0.3618415399146393,208
11200112,성동구,금호동4가,0.00829611817244933,0.17706334950334948,0.13801732514358017,0.020702439024390243,0.3440792318437692,209
11170131,용산구,한남동,0.025352937135005152,0.16923344421344416,0.1022261039221601,0.041404878048780486,0.3382173633193899,210
11650106,서초구,잠원동,0.027609481277911373,0.20708676830676828,0.06489821164417596,0.03622926829268293,0.33582372952153855,211
11170129,용산구,이촌동,0.02531975266231536,0.0,0.13755481469813413,0.05175609756097561,0.2146306649214251,212
